name	type	type2	code	alternategfx	namestr	version	compactsave	rarity	spawnable	DropConditionCalc	Transmogrify	TMogType	TMogMin	TMogMax	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	magic lvl	auto prefix	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	*comment	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	*quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	UICatOverride	diablocloneweight	AdvancedStashStackable
Lich Wand	wand		796	bwn	7bw	100		1			0	xxx			10	31								-20	100		50		17		75	0	168	9208	12176		796	bwn	9bw	7bw	1hs	1hs	5	1hss	1	2					flpbwn	invbwn	invbwnu	invbwnu	1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Scourge	mace		801	fla	7fl	100		4			0	xxx			3	80							2	-10	100		250	154	65		76	0	171	19532	25415		801	fla	9fl	7fl	1hs	1hs	5	1hsl	2	3					flpfla	invfla			1	6	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Cryptic Axe	pole		802	hal	7pa	100		4			0	xxx						1	33	150			3	10	100		330	206	100		79	0	177	16509	22436		802	pax	9pa	7pa	stf	stf	5	2hsl	2	4					flppax	invpax			1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Phase Blade	swor	swo1	805	crs	7cr	100		2			0	xxx			31	35							1	-30	100		50	272	0	1	73	0	162	25680	31894		805	crs	9cr	7cr	1hs	1hs	5	1hsl	2	3					flpcrs	invcrs	invcrsu	invcrsu	1	6	0		0	item_sword	12	item_sword	0	0	5	0	5	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1	0	Null		
Thunder Maul	hamm		806	mau	7gm	100		3			0	xxx						1	33	180			2	20	110		506		60		85	0	195	17821	25996		806	gma	9gm	7gm	stf	stf	5	2hsl	2	3					flpgma	invgma			1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Long Staff	staf		807	sst	lst	100		2			0	xxx						1	2	8			1		100				30		8	0	0	463	1701	1	807	lst	8ls	6ls	stf	stf	5	staf	1	4					flplst	invlst			1	4	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255	2	3	1	2	1					255					255	1	2		2	1					255					255	1	1		1	1					255					255					255					255					255					255					255					255	5	8	0	cst	wst	1	0	Null		
Long Battle Bow	bow		808	lbb	lbb	100		2			0	xxx						1	3	18				10		100	80	100	44	1	23	0	0	1545	8256		808	lbb	8l8	6l7	bow	bow	6	bow	2	4					flplbb	invlbb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255	1	1		1	1	1	1		1	1					255					20					255					255					255	5	8	0	swb	lwb	1	0	Null		
War Staff	staf		809	lst	wst	100		2			0	xxx						1	12	28			1	20	100				50		24	0	0	1985	10357	1	809	wst	8ws	6ws	stf	stf	5	staf	2	4					flpwst	invwst			1	6	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255	1	1		1	1					255					255					255					255	1	2	1	2	20					255					255	1	3	1	4	20	5	8	0	xxx	xxx	1	0	Null		
Tulwar	swor	swo1	810	flc	9fc	100		4			0	xxx			16	35								20	100		140	84	32		37	0	75	2349	17986		810	flc	9fc	7fc	1hs	1hs	5	1hsl	1	3					flpflc	invflc			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Cedar Staff	staf		811	cst	8cs	100		2			0	xxx						1	11	32			1	10	100		50		35		38	0	75	2598	20038	1	811	cst	8cs	6cs	stf	stf	5	staf	1	4					flpcst	invcst	invcstu	invcstu	1	4	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Tomb Wand	wand		812	bwn	9bw	100		1			0	xxx			10	22								-20	100		50		15		43	0	75	4188	34014	1	812	bwn	9bw	7bw	1hs	1hs	5	1hss	1	2					flpbwn	invbwn	invbwnu	invbwnu	1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Battle Sword	swor	swo1	813	bsd	9bs	100		4			0	xxx			16	34									100		184	86	32		40	0	75	3387	26330		813	bsd	9bs	7bs	1hs	1hs	5	1hsl	2	3					flpbsd	invbsd			1	6	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Gothic Staff	staf		814	sst	8bs	100		2			0	xxx						1	14	34			1		100		50		40		42	0	75	3969	31700	1	814	bst	8bs	6bs	stf	stf	5	staf	1	4					flpbst	invbst			1	6	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Rune Staff	staf		815	lst	8ws	100		2			0	xxx						1	24	58			1	20	100		50		50		47	0	75	6255	53331	1	815	wst	8ws	6ws	stf	stf	5	staf	2	4					flpwst	invwst	inv8wsu	inv8wsu	1	6	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Ballista	xbow		816	hxb	8hx	100		2			0	xxx						1	33	55				10		100	220	160	50	1	47	0	75	12588	10294		816	hxb	8hx	6hx	xbw	xbw	5	xbow	2	4					flphxb	invhxb	invhxbu	invhxbu	1	6	0	reload lag between shots	0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Bill	pole		817	hal	9vo	100		4			0	xxx						1	14	53			2		100		190		50		37	0	75	2133	16654		817	vou	9vo	7vo	stf	stf	5	2hsl	2	4					flpvou	invvou			1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Battle Scythe	pole		818	scy	9s8	100		4			0	xxx						1	18	45			1	-10	100		164	164	65		40	0	75	2844	22710		818	scy	9s8	7s8	stf	stf	5	2hsl	2	4					flpscy	invscy	inv9s8u	inv9s8u	1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Ceremonial Javelin	ajav		821	pil	ama	100		3			0	xxx			18	35					18	54	2	-10	80	50	50	218	6		35	0	78	444	5924		821	am5	ama	amf	1ht	1ht	5	1ht	1	3	1	48	500	120	flpam5	invam5			1	3	0	primarily thrown	0	item_staff	12	item_staff	0	0	5	0	0	0			371	7	2	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Ceremonial Bow	abow		822	am2	am7	100		3			0	xxx						1	19	41				10		100	146	220	55	1	47	0	105	11025	90696		822	am2	am7	amc	bow	bow	6	bow	2	4					flpam2	invam2			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Ceremonial Pike	aspe		823	pik	am9	100		3			0	xxx						1	42	101			4	20	80	50	230	196	50		51	0	114	6369	58803		823	am4	am9	ame	2ht	2ht	5	2ht	2	4					flppik	invam4			1	6	0	3 square reach	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Swirling Crystal	orb		824	ob4	oba	100		5			0	xxx			18	42								10	100				50		50	0	111	6255	56709	1	824	ob5	oba	obf	1hs	1hs	5	1hss	1	3					flpob5	invob5			1	4	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Runic Talons	h2h2		826	clw	7tw	100		2			0	xxx			24	44							1	-30	75	75	230	230	69		81	0	180	17396	24201		826	btl	9tw	7tw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Unearthed Wand	wand		830	bwn	7gw	100		1			0	xxx			22	28									100		50		18		86	0	192	7687	11776		830	gwn	9gw	7gw	1hs	1hs	5	1hss	1	2					flpgwn	invgwn			1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Elder Staff	staf		831	cst	6cs	100		2			0	xxx						1	80	93			1		100		88	74	35		74	0	165	9048	11817	1	831	cst	8cs	6cs	stf	stf	5	staf	1	4					flpcst	invcst	invcstu	invcstu	1	6	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Matriarchal Javelin	ajav		834	pil	amf	100		3			0	xxx			30	54					35	66	2	-10	80	50	214	302	6		65	0	144	302	9105		834	am5	ama	amf	1ht	1ht	5	1ht	1	3	1	48	500	120	flpam5	invam5			1	3	0	primarily thrown	0	item_staff	12	item_staff	0	0	5	0	0	0			371	7	2	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Thunder Maul	hamm		835	mau	7gm	100		3			0	xxx						1	33	180			2	20	110		506		60		85	0	195	17821	25996		835	gma	9gm	7gm	stf	stf	5	2hsl	2	3					flpgma	invgma			1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Eldritch Orb	orb		837	ob1	obc	100		3			0	xxx			18	50								-10	100				30		67	0	150	19367	22226	1	837	ob2	ob7	obc	1hs	1hs	5	1hss	1	2					flpob1	invob2			1	4	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Hydra Bow	bow		838	lbb	6lw	100		2			0	xxx						1	10	68				10		100	268	334	55	1	85	0	189	19375	28197		838	lwb	8lw	6lw	bow	bow	6	bow	2	4					flplwb	invlwb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Dimensional Shard	orb		839	ob4	obf	100		5			0	xxx			30	53								10	100				50		85	0	198	20065	29175	1	839	ob5	oba	obf	1hs	1hs	5	1hss	1	3					flpob5	invob5			1	4	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Legendary Mallet	hamm		844	whm	7wh	100		4			0	xxx			50	61							1	20	110		378		65		82	0	183	14388	20388		844	whm	9wh	7wh	1hs	1hs	5	1hsl	2	3					flpwhm	invwhm			1	6	0		0	item_sword	12	item_sword	0	0	5	0	0	0			178	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Colossus Blade	swor	swo2	845	gsd	7gd	100		4			0	xxx			25	65	1	1	58	115			2	5	100		378	220	50		85	0	189	22259	32283		845	gsd	9gd	7gd	1hs	2hs	5	2hss	2	4					flpgsd	invgsd	invgsdu	invgsdu	1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Hyperion Spear	spea		846	spr	7sr	100		4			0	xxx						1	35	119			3	-10	100		310	240	100		58	0	129	15900	15895		846	spr	9sr	7sr	2ht	2ht	5	2ht	2	4					flpspr	invspr			1	6	0	2 square reach	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Archon Staff	staf		847	lst	6ws	100		2			0	xxx						1	83	99			1	10	100		68		26		85	0	198	10001	14918	1	847	wst	8ws	6ws	stf	stf	5	staf	2	4					flpwst	invwst			1	6	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
LoL	swor	swo1	851	crs	crs	100		2			0	xxx			5	15							1		100		86		20		11	0	0	2127	5233		851	crs	9cr	7cr	1hs	1hs	5	1hsl	2	3					flpcrs	invcrs7	invcrs7	invcrsu	1	6	0		0	item_sword	12	item_sword	0	0	5	0	5	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					20					20					255					255	1	8	0	xxx	xxx	1	0	Null		
Zhongnan Leader	swor	swo2	852	clm	7fb1	100		4			0	xxx			26	70	1	1	61	121			2	10	100		364	190	50		80	0	180	24800	33775		852	flb	9fb	7fb	1hs	2hs	5	2hss	2	4					flpflb	inv7fb	inv7fb	invflb	1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
BolfKang the Storm	swor	swo2	853	clm	7cm	100		4			0	xxx			22	62	1	1	67	96			2	-5	100		342	208	50		66	0	147	14391	16421		853	clm	9cm	7cm	1hs	2hs	5	2hss	1	4					flpclm	inv7cm	inv7cm	invclm	1	4	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Millionaire	axe	axe1	854	axe	7ax	100		4			0	xxx			38	60							1	10	100		230	166	24		61	0	135	15781	16594		854	axe	9ax	7ax	1hs	1hs	5	1hsl	2	3					flpaxe	inv7ax	inv7ax	invaxeu	1	4	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	2	0	xxx	xxx	1	0	Null		
King of Pluto JinricE	staf		855	sst	6bs	100		2			0	xxx						1	65	108			1		100		104	54	40		83	0	186	7986	11780	1	855	bst	8bs	6bs	stf	stf	5	staf	1	4					flpbst	inv6bs	inv6bs	invbst	1	4	0	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
King of Baduk	wand		856	ywn	7yw	100		1			0	xxx			20	40								10	100		50		14		65	0	144	8786	10101		856	ywn	9yw	7yw	1hs	1hs	5	1hss	1	2					flpywn	inv7yw	inv7yw	invywn	1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0			0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Dream of a Sharp Square	bow		857	sbb	6s71	100		2			0	xxx						1	33	40						100	178	264	40	1	72	0	162	24605	30167		857	sbb	8s8	6s7	bow	bow	6	bow	2	3					flpsbb	inv6s7	inv6s7	invsbbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Alcoholic Cheolhoon	jave		858	pil	7pi	100		4			0	xxx			14	64					21	75	2		75	75	236	224	12		62	0	138	220	7857		858	pil	9pi	7pi	1ht	1ht	5	1ht	1	3	1	40	500	75	flppil	inv7pi	inv7pi	invpil	1	3	0	primarily thrown	0	item_javelins	12	item_javelins	0	0	5	0	0	0			37	7	2	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Church Brother	spea		859	tri	7st	100		4			0	xxx						1	18	155			4		100		244	326	100		83	0	186	17248	24593		859	spt	9st	7st	2ht	2ht	5	2ht	2	4					flpspt	inv7st	inv7st	invspt	1	6	0	2 square reach	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0	Null		
Killer Rabbit	pole		860	pax	7h7	100		4			0	xxx						1	46	127			4		100		358	198	100		84	0	189	21554	30917		860	hal	9h9	7h7	stf	stf	5	2hsl	2	4					flphal	inv7h7	inv7h7	invhal	1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0	Null		
Hong Bensi	tkni		861	dgr	7tk	100		2			0	xxx			23	54					23	54			75	75	96	282	6		64	0	144	215	8044		861	tkf	9tk	7tk	1ht	1ht	5	1ht	1	2	1	60	500	120	flptkn	inv7tk	inv7tk	invtkn	1	2	0	primarily thrown	0	item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0			36	7	4	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null		
Coilspring Crossbow	abcw		amg	hxb	amg	100		2	1		0	xxx						1	45	98				10		100	350	350	55	1	86	0	200	33375	44079		300	amg	amg	amg	xbw	xbw	5	xbow	2	4					flphxb	invam6	invam61		1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0			
Food for thought	taxe	baxe	bts	hax	bts	100		3	1		0	xxx			12	15					19	29		-10	75	75		57	10		16	0	0	35	1844			bts	btm	btr	1hs	1hs	5	1hsl	2	3	1	24	500	36	flpbal	invbal			1	4	0	primarily thrown	0	item_book	12	item_book	0	0	5	0	0	0			813	7	5	0	3					255					255					255					255					255					255					255					255					255					255					255					255					20					255					255					255					20	2	2	0	xxx	xxx	1	0			
Book of Mental Cultivation	taxe	baxe	btm	hax	btm	100		3	1		0	xxx			24	34					35	58		-10	75	75	50	212	16		60	0	75	110	4585			bts	btm	btr	1hs	1hs	5	1hsl	2	3	1	24	500	36	flpbal	invbal			1	5	0	primarily thrown	0	item_book	12	item_book	0	0	5	0	0	0			813	7	5	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0			
The book of repentance	taxe	baxe	btr	hax	btr	100		3	1		0	xxx			40	60					50	61		-10	75	75	192	244	16		84	0	180	251	10430			bts	btm	btr	1hs	1hs	5	1hsl	2	3	1	24	500	36	flpbal	invbal			1	6	0	primarily thrown	0	item_book	12	item_book	0	0	5	0	0	0			813	7	5	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0			
Code of law	taxe	baxe	ewl	hax	ewl	100		4			0	xxx			60	95					75	100	2	-30	100	100	500	500	250		85	0	245	24800	31894			ewl	ewl	ewl	1hs	1hs	5	1hsl	2	3	1	24	500	36	flpwax	invewl			1	6	0	primarily thrown	0	item_largemetalweapon	12	item_book	0	0	5	0	0	0			813	7	5	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0			
king onion	tpot		ewm	gpl	ewm	0		1			0	xxx			1	1											500	500	2	1	90	0	245	200	0			gps			1ht	1ht	5	hth	2	4	1	3	500	500	flpgpl	invewm	invewm	invewm	1	6	0		0	item_potion	14	item_potion	0	0	5	0	1	0			848	7	3	0	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0			
Dynamite	tpot		ewn	opl	ewn	0		1			0	xxx			1	1											500	500	2	1	90	0	245	150	0			ops			1ht	1ht	5	hth	2	4	1	3	500	500	flpopl	invewn	invewn	invewn	1	6	0		0	item_potion	14	item_potion	0	0	5	0	1	0			847	7	3	0	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0			
Warglaives of Azzinoth	swo2		ewo	clm	ewo	100		4			0	xxx			80	120	1	1	61	121			3	-30	100		500	500	0	1	85	0	245	24800	31894			ef2	9fb	ef2	1hs	2hs	5	2hss	2	4					flpflb	invewo			1	6	0		0	item_azzinoth	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0			
Frostmourne	swo1		ewp	crs	ewp	100		2			0	xxx			50	80							2	-40	100		500	500	0	1	85	0	245	24800	31894			ef1	9cr	ef1	1hs	1hs	5	1hsl	2	3					flpcrs	invewp			1	6	0		0	item_sword	12	item_sword	0	0	5	0	5	0			0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1	0			
