name	version	compactsave	rarity	spawnable	DropConditionCalc	minac	maxac	speed	reqstr	reqdex	block	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	code	namestr	magic lvl	auto prefix	alternategfx	normcode	ubercode	ultracode	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	setinvfile	rArm	lArm	Torso	Legs	rSPad	lSPad	useable	stackable	minstack	maxstack	spawnstack	Transmogrify	TMogType	TMogMin	TMogMax	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	*quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	mindam	maxdam	StrBonus	DexBonus	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	UICatOverride	diablocloneweight
Barcelona Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	ep8	ep8			ep8	ep8	ep8	ep8	1	2	3	1	4	1	flpscl	invep8	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
Real Madrid Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	ep9	ep9			ep9	ep9	ep9	ep9	1	2	3	1	4	1	flpscl	invep9	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
Valencia Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	eq0	eq0			eq0	eq0	eq0	eq0	1	2	3	1	4	1	flpscl	inveq0	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
Napoli Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	eq1	eq1			eq1	eq1	eq1	eq1	1	2	3	1	4	1	flpscl	inveq1	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
Inter Milan Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	eq2	eq2			eq2	eq2	eq2	eq2	1	2	3	1	4	1	flpscl	inveq2	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
Juventus Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	eq3	eq3			eq3	eq3	eq3	eq3	1	2	3	1	4	1	flpscl	inveq3	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
PSG Armor	100	0	4	1		510	624	0	206	0	0	80	0	87	0	150	317526	641896	eq4	eq4			eq4	eq4	eq4	eq4	1	2	3	1	4	1	flpscl	inveq4	invscl				2				0					0	xxx			tors	socc	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	7	0	xxx	xxx	1	0		
Blasphemous Grimoire	100	0	1			103	148	0	318	0	12	20	0	85	0	195	14373	82073	874	waf		874	wa2	wa5	waa	waf	10	2	2	1	4	2	flpbbb	invbbb									0					0	xxx			grim		item_book	12	item_book	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1	0	Null	
Blasphemous Compendium	100	0	1			100	146	0	285	0	10	20	0	81	0	180	13410	82072	875	wae		875	wa3	wa4	wa9	wae	10	2	2	1	4	2	flpbbb	invbbb									0					0	xxx			grim		item_book	12	item_book	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1	0	Null	
Occult Tome	100	0	1			96	141	0	246	0	5	20	0	67	0	147	10740	82070	876	wac		876	wa2	wa2	wa7	wac	10	2	2	1	4	2	flpbbb	invbbb									0					0	xxx			grim		item_book	12	item_book	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1	0	Null	
Burnt Text	100	0	1			38	48	0	114	0	3	20	0	33	0	72	1932	82069	877	wa6		877	wa1	wa1	wa6	wab	10	2	2	1	4	2	flpbbb	invbbb									0					0	xxx			grim		item_book	12	item_book	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20	1	0	0	xxx	xxx	1	0	Null	
Mirrored Boots	100	0	3			59	68	0	326	0	0	18	0	81	0	180	41658	70078	878	utb		878	mbt	tbt	xtb	utb	16	2	2	1	4	2	flptbt	invtbt									0					0	xxx			boot		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0			0	6	0	50	145	120		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	Null	
Troll Belt	100	0	1			59	66	0	302	0	0	18	0	82	0	186	41183	68564	879	utc		879	mbl	tbl	ztb	utc	16	2	1	1	2	1	flptbl	invtbl									0					0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	Null	
Death Mask	100	0	1			54	86	0	110	0	0	20	0	48	0	75	27190	40198	880	xsk		880	msk	msk	xsk	usk	0	2	2	1	3	1	flpmsk	invmsk									0					0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	Null	
Death Note	100	0	1			200	250	0	250	0	35	200	0	85	0	1	75374	700000	epd	epd		306	epd	epd	epd	epd	10	2	2	1	4	2	flpbbb	invbbb									0					0	xxx			grim		item_book	12	item_book	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1	0		
Bramble Mitts	100	0	1			54	62	0	100	0	0	12	0	57	0	126	26920	44990	881	ulg		881	lgl	lgl	xlg	ulg	16	2	2	1	4	0	flplgl	invlgl	invlgl	invlgl							0					0	xxx			glov		item_gloves	12	item_gloves	0	0	5	0	0	0			0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		
Scarab Husk	100	0	3			369	474	0	190	0	0	28	0	68	0	153	23257	31526	882	ula		882	hla	hla	xla	ula	1	2	3	1	4	1	flphla	invhla	invhla	invhla	1	1	1	0	1	1	0					0	xxx			tors		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0		
Wyrmhide Boots	100	0	1			54	62	0	100	0	0	12	0	60	0	135	28315	44990	883	ulb		883	lbt	lbt	xlb	ulb	16	2	2	1	4	2	flplbt	invlbt	invlbt	invlbt							0					0	xxx			boot		item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	65	100	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		
Colossus Girdle	100	0	3			61	71	0	370	0	0	24	0	85	0	201	45051	82296	884	uhc		884	hbl	hbl	zhb	uhc	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		
Giant Conch	100	0	4			110	154	0	284	0	0	30	0	54	0	120	57806	12631	885	uhl		885	fhl	fhl	xhl	uhl	0	2	2	1	4	1	flpfhl	invfhl	invfhlu	invfhlu							0					0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		
Hyperion	100	0	4			119	135	5	254	0	24	82	0	64	0	144	65914	85713	886	urg		886	lrg	lrg	xrg	urg	7	2	3	1	4	2	flplrg	invlrg	invlrgu	invlrgu							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0			0	1	0	14	32	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	2	0	xxx	xxx	1	0		
Occult Codex	100	0	1			98	142	0	273	0	8	20	0	66	0	150	10687	82071	887	wad		887	wa3	wa3	wa8	wad	10	2	2	1	4	2	flpbbb	invbbb	invbbb	invbbb							0					0	xxx			grim		item_book	12	item_book	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0		
