name	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	DropConditionCalc	speed	nodurability	cost	gamble cost	code	alternategfx	normcode	ubercode	ultracode	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	EventItem	UICatOverride	diablocloneweight	AdvancedStashStackable	UsageConditionCalc
Ui Rune C	1	100	210	0	210			32	1		0	1	1		c35	c35	c35	c35	c35	c35	16	1	1	0	0	0	flprun	invr35		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Mo Rune C	1	100	211	0	211			33	1		0	1	1		c36	c36	c36	c36	c36	c36	16	1	1	0	0	0	flprun	invr36		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ca Rune C	1	100	212	0	212			34	1		0	1	1		c37	c37	c37	c37	c37	c37	16	1	1	0	0	0	flprun	invr37		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Di Rune C	1	100	213	0	213			35	1		0	1	1		c38	c38	c38	c38	c38	c38	16	1	1	0	0	0	flprun	invr38		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
A Rune C	1	100	214	0	214			36	1		0	1	1		c39	c39	c39	c39	c39	c39	16	1	1	0	0	0	flprun	invr39		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
In Rune C	1	100	215	0	215			37	1		0	1	1		c40	c40	c40	c40	c40	c40	16	1	1	0	0	0	flprun	invr40		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Li Rune C	1	100	216	0	216			38	1		0	1	1		c41	c41	c41	c41	c41	c41	16	1	1	0	0	0	flprun	invr41		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Duck Rune C	1	100	217	0	217			39	1		0	1	1		c42	c42	c42	c42	c42	c42	16	1	1	0	0	0	flprun	invr42		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ak Rune C	1	100	218	0	218			40	1		0	1	1		c43	c43	c43	c43	c43	c43	16	1	1	0	0	0	flprun	invr43		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Si Rune C	1	100	219	0	219			41	1		0	1	1		c44	c44	c44	c44	c44	c44	16	1	1	0	0	0	flprun	invr44		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Keu Rune C	1	100	220	0	220			42	1		0	1	1		c45	c45	c45	c45	c45	c45	16	1	1	0	0	0	flprun	invr45		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Thun Rune C	1	100	221	0	221			43	1		0	1	1		c46	c46	c46	c46	c46	c46	16	1	1	0	0	0	flprun	invr46		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Der Rune C	1	100	222	0	222			44	1		0	1	1		c47	c47	c47	c47	c47	c47	16	1	1	0	0	0	flprun	invr47		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
King Rune C	1	100	223	0	0			45	1		0	1	1		c48	c48	c48	c48	c48	c48	16	1	1	0	0	0	flprun	invr48		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Yup Rune C	1	100	223	0	223			46	1		0	1	1		c49	c49	c49	c49	c49	c49	16	1	1	0	0	0	flprun	invr49		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Goolg Rune C	1	100	224	0	224			47	1		0	1	1		c50	c50	c50	c50	c50	c50	16	1	1	0	0	0	flprun	invr50		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ga Rune C	1	100	225	0	225			48	1		0	1	1		c51	c51	c51	c51	c51	c51	16	1	1	0	0	0	flprun	invr51		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Na Rune C	1	100	226	0	226			49	1		0	1	1		c52	c52	c52	c52	c52	c52	16	1	1	0	0	0	flprun	invr52		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Da Rune C	1	100	227	0	227			50	1		0	1	1		c53	c53	c53	c53	c53	c53	16	1	1	0	0	0	flprun	invr53		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ra Rune C	1	100	228	0	228			51	1		0	1	1		c54	c54	c54	c54	c54	c54	16	1	1	0	0	0	flprun	invr54		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ma Rune C	1	100	229	0	229			52	1		0	1	1		c55	c55	c55	c55	c55	c55	16	1	1	0	0	0	flprun	invr55		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ba Rune C	1	100	230	0	230			53	1		0	1	1		c56	c56	c56	c56	c56	c56	16	1	1	0	0	0	flprun	invr56		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Sa Rune C	1	100	231	0	231			54	1		0	1	1		c57	c57	c57	c57	c57	c57	16	1	1	0	0	0	flprun	invr57		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Cha Rune C	1	100	232	0	0			55	1		0	1	1		c58	c58	c58	c58	c58	c58	16	1	1	0	0	0	flprun	invr58		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ha Rune C	1	100	233	0	233			56	1		0	1	1		c59	c59	c59	c59	c59	c59	16	1	1	0	0	0	flprun	invr59		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
E Rune C	1	100	255	0	234			57	1		0	1	1		c60	c60	c60	c60	c60	c60	16	1	1	0	0	0	flprun	invr60		0	xxx			0	rune	runc	high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	urunestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Gobline Scroll	1	0	0	0	0			1	1		0	1	1		tr3	grg	tr3	tr3	tr3	tr3	16	2	2	0	0	0	flphscr	invhscr		0	xxx			0	expt		item_book	12	item_book	1	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx							Null			
Gobline Scroll ea	0	0	0	0	0			1	1		0	1	1		tr4	grg	tr4	tr4	tr4	tr4	16	2	2	0	0	0	flphscr	invhscr1		0	xxx			0	runx		item_book	12	item_book	0	0	5	0	0	0	1	1	5	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx							scrlt			
Collection of One Piece	0	0	0	0	0			2	1		0	1	1		obk	obk	obk	obk	obk	obk	16	1	2	0	0	0	flpbbk	invobk		0	xxx			0	dolk		item_obk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Naruto	0	0	0	0	0			2	1		0	1	1		nbk	nbk	nbk	nbk	nbk	nbk	16	1	2	0	0	0	flpbbk	invnbk		0	xxx			0	dolk		item_nbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Demon Slayer	0	0	0	0	0			2	1		0	1	1		hbk	hbk	hbk	hbk	hbk	hbk	16	1	2	0	0	0	flpbbk	invhbk		0	xxx			0	dolk		item_hbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Cowboy Bebop	0	0	0	0	0			2	1		0	1	1		cbk	cbk	cbk	cbk	cbk	cbk	16	1	2	0	0	0	flpbbk	invcbk		0	xxx			0	dolk		item_cbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Oh My Goddess	0	0	0	0	0			2	1		0	1	1		mbk	mbk	mbk	mbk	mbk	mbk	16	1	2	0	0	0	flpbbk	invmbk		0	xxx			0	dolk		item_mbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Dooly	0	0	0	0	0			2	1		0	1	1		dbk	dbk	dbk	dbk	dbk	dbk	16	1	2	0	0	0	flpbbk	invdbk		0	xxx			0	dolk		item_dbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Dragon Ball	0	0	0	0	0			2	1		0	1	1		bbk	bbk	bbk	bbk	bbk	bbk	16	1	2	0	0	0	flpbbk	invbbk1		0	xxx			0	dolk		item_bbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of HxH	0	0	0	0	0			2	1		0	1	1		xbk	xbk	xbk	xbk	xbk	xbk	16	1	2	0	0	0	flpbbk	invxbk		0	xxx			0	dolk		item_xbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of SlamDunk	0	0	0	0	0			2	1		0	1	1		kbk	kbk	kbk	kbk	kbk	kbk	16	1	2	0	0	0	flpbbk	invkbk		0	xxx			0	dolk		item_kbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Bleach	0	0	0	0	0			2	1		0	1	1		abk	abk	abk	abk	abk	abk	16	1	2	0	0	0	flpbbk	invabk		0	xxx			0	dolk		item_abk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Collection of Slayes	0	0	0	0	0			2	1		0	1	1		zbk	zbk	zbk	zbk	zbk	zbk	16	1	2	0	0	0	flpbbk	invzbk		0	xxx			0	dolk		item_zbk	12	item_book	0	0	5	0	0	0	1	1	30	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Doll 158	0	100	1	0	1			1	1		0	1	100		dp7	dp7	dp7	dp7	dp7	dp7	16	3	3	1	6	1	flpkey	invdol158		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 159	0	100	1	0	1			1	1		0	1	100		dp8	dp8	dp8	dp8	dp8	dp8	16	3	3	1	6	1	flpkey	invdol159		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 160	0	100	1	0	1			1	1		0	1	100		dp9	dp9	dp9	dp9	dp9	dp9	16	2	3	1	6	1	flpkey	invdol160		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 161	0	100	1	0	1			1	1		0	1	100		dq0	dq0	dq0	dq0	dq0	dq0	16	2	4	1	6	1	flpkey	invdol161		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 162	0	100	1	0	1			1	1		0	1	100		dq1	dq1	dq1	dq1	dq1	dq1	16	2	3	1	6	1	flpkey	invdol162		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 163	0	100	1	0	1			1	1		0	1	100		dq2	dq2	dq2	dq2	dq2	dq2	16	3	4	1	6	1	flpkey	invdol163		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 164	0	100	1	0	1			1	1		0	1	100		dq3	dq3	dq3	dq3	dq3	dq3	16	2	3	1	6	1	flpkey	invdol164		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 165	0	100	1	0	1			1	1		0	1	100		dq4	dq4	dq4	dq4	dq4	dq4	16	2	3	1	6	1	flpkey	invdol165		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 166	0	100	1	0	1			1	1		0	1	100		dq5	dq5	dq5	dq5	dq5	dq5	16	2	2	1	6	1	flpkey	invdol166		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 167	0	100	1	0	1			1	1		0	1	100		dq6	dq6	dq6	dq6	dq6	dq6	16	2	3	1	6	1	flpkey	invdol167		0	xxx			0	dols	dbkb	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 168	0	100	1	0	1			1	1		0	1	100		dq7	dq7	dq7	dq7	dq7	dq7	16	2	3	1	6	1	flpkey	invdol168		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 169	0	100	1	0	1			1	1		0	1	100		dq8	dq8	dq8	dq8	dq8	dq8	16	2	3	1	6	1	flpkey	invdol169		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 170	0	100	1	0	1			1	1		0	1	100		dq9	dq9	dq9	dq9	dq9	dq9	16	2	3	1	6	1	flpkey	invdol170		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 171	0	100	1	0	1			1	1		0	1	100		ds0	ds0	ds0	ds0	ds0	ds0	16	2	4	1	6	1	flpkey	invdol171		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 172	0	100	1	0	1			1	1		0	1	100		ds1	ds1	ds1	ds1	ds1	ds1	16	2	3	1	6	1	flpkey	invdol172		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 173	0	100	1	0	1			1	1		0	1	100		ds2	ds2	ds2	ds2	ds2	ds2	16	2	3	1	6	1	flpkey	invdol173		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 174	0	100	1	0	1			1	1		0	1	100		ds3	ds3	ds3	ds3	ds3	ds3	16	2	3	1	6	1	flpkey	invdol174		0	xxx			0	dols	dbkx	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 175	0	100	1	0	1			1	1		0	1	100		ds4	ds4	ds4	ds4	ds4	ds4	16	3	3	1	6	1	flpkey	invdol175		0	xxx			0	dols	dbkk	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Doll 176	0	100	1	0	1			1	1		0	1	100		ds5	ds5	ds5	ds5	ds5	ds5	16	2	3	1	6	1	flpkey	invdol176		0	xxx			0	dols	dbkk	item_doll	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	figurestr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
